date,Donald Trump,Putin,MeToo,Bitcoin,ISIS,country
2019-04-12,38,1,0,26,3,Canada
2019-04-12,11,1,0,16,4,United Kingdom
2019-04-12,25,2,0,19,4,United States
2019-04-12,4,2,1,35,3,Germany
2019-04-12,14,2,0,12,7,Norway
2019-04-13,5,3,0,25,2,Germany
2019-04-13,11,1,0,12,3,United Kingdom
2019-04-13,11,6,0,16,2,Norway
2019-04-13,37,2,0,20,3,Canada
2019-04-13,25,1,0,16,3,United States
2019-04-14,12,1,0,12,4,United Kingdom
2019-04-14,5,3,0,26,3,Germany
2019-04-14,35,1,1,18,4,Canada
2019-04-14,12,6,0,16,11,Norway
2019-04-14,25,1,0,15,3,United States
2019-04-15,32,2,0,19,5,United States
2019-04-15,14,2,0,16,5,United Kingdom
2019-04-15,18,2,0,25,9,Norway
2019-04-15,41,1,1,18,3,Canada
2019-04-15,8,2,0,34,4,Germany
2019-04-16,28,2,1,18,4,United States
2019-04-16,7,8,0,33,3,Germany
2019-04-16,40,3,0,20,5,Canada
2019-04-16,9,4,0,11,8,Norway
2019-04-16,14,1,0,17,4,United Kingdom
2019-04-17,5,5,0,26,3,Germany
2019-04-17,6,8,0,14,2,Norway
2019-04-17,37,1,0,23,2,Canada
2019-04-17,11,1,0,15,4,United Kingdom
2019-04-17,28,2,0,20,4,United States
2019-04-18,37,2,0,20,3,United States
2019-04-18,6,4,0,25,3,Germany
2019-04-18,47,1,0,24,2,Canada
2019-04-18,14,2,0,16,3,United Kingdom
2019-04-18,33,4,2,15,0,Norway
2019-04-19,46,2,1,24,4,Canada
2019-04-19,15,1,0,14,5,United Kingdom
2019-04-19,9,3,0,24,3,Germany
2019-04-19,37,2,0,18,3,United States
2019-04-19,24,2,0,13,5,Norway
2019-04-20,22,2,0,21,4,Norway
2019-04-20,12,1,0,13,3,United Kingdom
2019-04-20,5,4,0,23,2,Germany
2019-04-20,40,2,0,22,3,Canada
2019-04-20,29,2,0,18,3,United States
2019-04-21,28,6,4,12,2,Norway
2019-04-21,16,3,0,14,5,United Kingdom
2019-04-21,5,3,0,24,2,Germany
2019-04-21,31,2,0,16,4,United States
2019-04-21,46,3,0,19,5,Canada
2019-04-22,13,2,0,14,4,United Kingdom
2019-04-22,29,2,0,19,4,United States
2019-04-22,40,4,1,17,4,Canada
2019-04-22,4,4,0,26,2,Germany
2019-04-22,8,4,0,28,10,Norway
2019-04-23,4,3,0,37,5,Germany
2019-04-23,7,5,3,29,10,Norway
2019-04-23,18,1,0,22,8,United Kingdom
2019-04-23,29,2,1,25,6,United States
2019-04-23,44,2,1,28,8,Canada
2019-04-24,29,3,0,20,6,United States
2019-04-24,5,3,0,28,4,Germany
2019-04-24,8,8,5,32,2,Norway
2019-04-24,37,3,1,25,6,Canada
2019-04-24,12,1,0,18,5,United Kingdom
2019-04-25,46,4,1,23,5,Canada
2019-04-25,35,4,0,19,5,United States
2019-04-25,14,3,0,14,3,United Kingdom
2019-04-25,25,8,5,20,8,Norway
2019-04-25,8,8,0,35,3,Germany
2019-04-26,46,3,1,21,5,Canada
2019-04-26,33,2,0,20,4,United States
2019-04-26,6,4,1,36,2,Germany
2019-04-26,15,2,0,16,4,United Kingdom
2019-04-26,7,2,3,13,7,Norway
2019-04-27,6,4,0,23,1,Germany
2019-04-27,15,2,0,11,4,United Kingdom
2019-04-27,11,9,5,27,6,Norway
2019-04-27,35,3,0,17,3,Canada
2019-04-27,28,3,0,16,3,United States
2019-04-28,39,4,0,15,4,Canada
2019-04-28,10,8,3,16,3,Norway
2019-04-28,11,1,0,12,4,United Kingdom
2019-04-28,4,3,0,18,3,Germany
2019-04-28,27,2,0,16,4,United States
2019-04-29,38,2,0,17,5,Canada
2019-04-29,5,3,1,29,4,Germany
2019-04-29,10,2,0,14,5,United Kingdom
2019-04-29,7,6,3,12,3,Norway
2019-04-29,25,2,0,16,6,United States
2019-04-30,40,2,0,17,6,Canada
2019-04-30,28,2,0,16,5,United States
2019-04-30,6,2,0,17,5,Norway
2019-04-30,10,2,0,12,4,United Kingdom
2019-04-30,6,2,0,23,4,Germany
2019-05-01,7,5,0,17,5,Norway
2019-05-01,10,1,0,15,3,United Kingdom
2019-05-01,41,2,0,18,2,Canada
2019-05-01,28,2,1,16,4,United States
2019-05-01,7,3,0,22,3,Germany
2019-05-02,27,2,0,17,4,United States
2019-05-02,9,6,3,9,3,Norway
2019-05-02,44,2,0,21,3,Canada
2019-05-02,11,2,0,16,3,United Kingdom
2019-05-02,4,3,0,24,2,Germany
2019-05-03,4,3,0,31,2,Germany
2019-05-03,11,6,0,28,3,Norway
2019-05-03,25,4,0,21,4,United States
2019-05-03,34,3,0,26,4,Canada
2019-05-03,11,2,0,18,2,United Kingdom
2019-05-04,11,7,4,25,4,Norway
2019-05-04,23,5,0,20,3,United States
2019-05-04,9,1,0,13,4,United Kingdom
2019-05-04,5,3,0,24,3,Germany
2019-05-04,37,4,0,20,2,Canada
2019-05-05,9,5,3,20,5,Norway
2019-05-05,9,1,0,16,4,United Kingdom
2019-05-05,25,3,0,20,3,United States
2019-05-05,4,4,0,24,3,Germany
2019-05-05,41,3,0,23,3,Canada
2019-05-06,10,2,0,15,3,United Kingdom
2019-05-06,6,3,0,18,0,Norway
2019-05-06,26,2,0,18,4,United States
2019-05-06,44,2,0,22,3,Canada
2019-05-06,6,2,0,25,3,Germany
2019-05-07,11,1,4,23,2,Norway
2019-05-07,40,1,0,22,2,Canada
2019-05-07,26,2,0,23,4,United States
2019-05-07,9,2,0,18,3,United Kingdom
2019-05-07,6,3,0,31,4,Germany
2019-05-08,13,1,0,19,2,United Kingdom
2019-05-08,15,1,0,24,5,Norway
2019-05-08,7,2,0,36,4,Germany
2019-05-08,45,2,0,25,2,Canada
2019-05-08,35,2,0,22,3,United States
2019-05-09,15,3,3,26,3,Norway
2019-05-09,6,4,0,37,1,Germany
2019-05-09,45,2,0,24,3,Canada
2019-05-09,33,3,0,25,3,United States
2019-05-09,11,2,0,18,3,United Kingdom
2019-05-10,6,9,2,14,3,Norway
2019-05-10,42,5,1,30,2,Canada
2019-05-10,28,3,0,28,3,United States
2019-05-10,7,3,0,40,4,Germany
2019-05-10,13,1,0,21,3,United Kingdom
2019-05-11,12,4,1,28,3,United Kingdom
2019-05-11,24,5,0,40,3,United States
2019-05-11,38,13,0,39,2,Canada
2019-05-11,11,9,4,36,2,Norway
2019-05-11,5,5,0,41,3,Germany
2019-05-12,25,4,0,42,3,United States
2019-05-12,9,7,0,36,2,Norway
2019-05-12,5,5,0,48,3,Germany
2019-05-12,11,2,0,28,3,United Kingdom
2019-05-12,38,6,0,46,3,Canada
2019-05-13,39,4,0,50,2,Canada
2019-05-13,32,4,0,53,3,Germany
2019-05-13,26,3,0,49,3,United States
2019-05-13,11,2,0,34,3,United Kingdom
2019-05-13,12,1,0,36,3,Norway
2019-05-14,5,4,0,41,8,Norway
2019-05-14,40,5,0,58,3,Canada
2019-05-14,6,4,0,69,2,Germany
2019-05-14,28,3,0,54,3,United States
2019-05-14,11,1,0,40,3,United Kingdom
2019-05-15,5,4,0,49,3,Germany
2019-05-15,25,3,0,43,3,United States
2019-05-15,36,3,1,48,2,Canada
2019-05-15,11,3,2,35,5,Norway
2019-05-15,11,2,0,34,2,United Kingdom
2019-05-16,43,3,0,47,3,Canada
2019-05-16,26,2,0,40,3,United States
2019-05-16,6,3,0,52,3,Germany
2019-05-16,10,3,0,44,2,Norway
2019-05-16,11,2,0,31,3,United Kingdom
2019-05-17,11,2,0,30,2,United Kingdom
2019-05-17,8,3,0,54,3,Germany
2019-05-17,38,3,1,43,2,Canada
2019-05-17,12,2,0,29,0,Norway
2019-05-17,26,2,0,40,3,United States
2019-05-18,35,3,0,30,2,Canada
2019-05-18,24,2,0,30,3,United States
2019-05-18,5,3,0,39,1,Germany
2019-05-18,9,7,0,17,4,Norway
2019-05-18,12,2,0,22,2,United Kingdom
2019-05-19,39,3,1,37,3,Canada
2019-05-19,10,1,0,24,2,United Kingdom
2019-05-19,5,2,0,41,2,Germany
2019-05-19,11,2,0,12,2,Norway
2019-05-19,26,2,0,36,3,United States
2019-05-20,37,3,1,35,3,Canada
2019-05-20,8,2,0,39,3,Germany
2019-05-20,13,1,0,23,6,United Kingdom
2019-05-20,27,2,0,36,3,United States
2019-05-20,21,7,1,24,2,Norway
2019-05-21,7,4,0,39,2,Germany
2019-05-21,38,2,0,36,3,Canada
2019-05-21,11,6,0,20,3,Norway
2019-05-21,26,2,0,33,3,United States
2019-05-21,12,2,0,24,4,United Kingdom
2019-05-22,4,3,0,40,3,Germany
2019-05-22,40,2,0,29,3,Canada
2019-05-22,11,2,0,22,4,United Kingdom
2019-05-22,28,2,0,29,3,United States
2019-05-22,11,3,0,18,3,Norway
2019-05-23,30,3,0,28,5,United States
2019-05-23,20,6,10,22,6,Norway
2019-05-23,45,4,1,29,6,Canada
2019-05-23,13,2,0,21,7,United Kingdom
2019-05-23,7,3,0,34,3,Germany
2019-05-24,21,8,2,17,8,Norway
2019-05-24,30,2,0,29,6,United States
2019-05-24,19,2,0,22,6,United Kingdom
2019-05-24,44,1,0,27,5,Canada
2019-05-24,6,3,1,35,4,Germany
2019-05-25,13,5,0,22,6,Norway
2019-05-25,26,2,0,25,5,United States
2019-05-25,15,2,0,18,4,United Kingdom
2019-05-25,45,2,1,26,4,Canada
2019-05-25,7,4,0,29,3,Germany
2019-05-26,4,2,0,26,3,Germany
2019-05-26,25,2,0,27,5,United States
2019-05-26,38,2,0,30,4,Canada
2019-05-26,14,1,0,22,4,United Kingdom
2019-05-26,9,10,0,28,7,Norway
2019-05-27,39,3,0,42,5,Canada
2019-05-27,12,1,0,27,4,United Kingdom
2019-05-27,25,2,0,38,4,United States
2019-05-27,8,9,0,24,3,Norway
2019-05-27,5,3,0,49,2,Germany
2019-05-28,11,2,0,25,5,United Kingdom
2019-05-28,39,1,1,36,5,Canada
2019-05-28,18,9,0,32,5,Norway
2019-05-28,5,2,0,44,3,Germany
2019-05-28,23,2,0,33,4,United States
2019-05-29,13,1,0,26,4,United Kingdom
2019-05-29,4,4,0,42,3,Germany
2019-05-29,42,1,0,30,4,Canada
2019-05-29,10,1,1,19,5,Norway
2019-05-29,28,2,0,32,4,United States
2019-05-30,7,5,0,49,4,Germany
2019-05-30,8,2,0,31,7,Norway
2019-05-30,14,1,0,28,3,United Kingdom
2019-05-30,30,2,0,34,4,United States
2019-05-30,43,2,0,30,3,Canada
2019-05-31,30,2,0,30,4,United States
2019-05-31,39,2,0,34,4,Canada
2019-05-31,6,3,0,47,3,Germany
2019-05-31,12,2,2,23,3,Norway
2019-05-31,18,2,0,26,4,United Kingdom
2019-06-01,44,2,0,27,4,Canada
2019-06-01,18,2,0,17,4,United Kingdom
2019-06-01,17,3,0,20,4,Norway
2019-06-01,28,2,0,27,5,United States
2019-06-01,6,2,0,36,2,Germany
2019-06-02,22,2,0,17,5,United Kingdom
2019-06-02,44,2,0,30,3,Canada
2019-06-02,13,3,2,21,3,Norway
2019-06-02,28,2,0,27,5,United States
2019-06-02,6,2,0,31,3,Germany
2019-06-03,18,3,0,34,4,Germany
2019-06-03,100,2,0,22,5,United Kingdom
2019-06-03,35,2,0,26,4,United States
2019-06-03,46,2,0,25,3,Canada
2019-06-03,29,4,3,19,6,Norway
2019-06-04,49,2,0,38,5,Canada
2019-06-04,24,1,0,27,6,Norway
2019-06-04,37,2,0,32,4,United States
2019-06-04,81,2,0,24,4,United Kingdom
2019-06-04,13,2,0,44,3,Germany
2019-06-05,66,2,0,22,3,United Kingdom
2019-06-05,46,1,0,31,5,Canada
2019-06-05,23,5,1,25,6,Norway
2019-06-05,34,2,0,24,5,United States
2019-06-05,10,4,0,38,3,Germany
2019-06-06,8,4,0,37,4,Germany
2019-06-06,19,8,0,20,4,Norway
2019-06-06,31,2,0,23,4,United States
2019-06-06,36,2,0,19,4,United Kingdom
2019-06-06,45,2,0,25,4,Canada
2019-06-07,6,4,0,40,3,Germany
2019-06-07,12,3,0,32,0,Norway
2019-06-07,39,2,0,24,3,Canada
2019-06-07,28,2,0,25,4,United States
2019-06-07,26,2,0,19,3,United Kingdom
2019-06-08,20,1,0,16,3,United Kingdom
2019-06-08,8,5,0,23,3,Germany
2019-06-08,37,2,1,19,2,Canada
2019-06-08,12,3,0,33,2,Norway
2019-06-08,27,2,0,20,4,United States
2019-06-09,39,2,1,22,4,Canada
2019-06-09,20,6,0,20,0,Norway
2019-06-09,25,1,0,18,4,United States
2019-06-09,9,4,0,30,2,Germany
2019-06-09,16,2,0,17,4,United Kingdom
2019-06-10,12,3,0,30,0,Norway
2019-06-10,37,3,0,25,4,Canada
2019-06-10,25,2,0,21,3,United States
2019-06-10,6,1,0,38,3,Germany
2019-06-10,14,1,0,18,3,United Kingdom
2019-06-11,25,2,0,23,4,United States
2019-06-11,14,3,0,22,6,Norway
2019-06-11,14,1,0,18,4,United Kingdom
2019-06-11,33,2,0,22,3,Canada
2019-06-11,5,3,0,36,4,Germany
2019-06-12,27,2,0,23,4,United States
2019-06-12,21,1,0,31,5,Norway
2019-06-12,38,3,0,24,4,Canada
2019-06-12,5,3,0,35,2,Germany
2019-06-12,13,1,0,18,3,United Kingdom
2019-06-13,18,2,0,16,3,United Kingdom
2019-06-13,29,2,0,23,3,United States
2019-06-13,21,1,3,28,5,Norway
2019-06-13,7,3,1,35,2,Germany
2019-06-13,48,2,0,23,3,Canada
2019-06-14,17,1,0,20,3,United Kingdom
2019-06-14,38,2,0,24,3,United States
2019-06-14,20,3,0,22,2,Norway
2019-06-14,7,3,0,36,3,Germany
2019-06-14,36,2,0,26,3,Canada
2019-06-15,10,0,0,14,6,Norway
2019-06-15,43,3,0,30,3,Canada
2019-06-15,14,2,0,22,3,United Kingdom
2019-06-15,32,2,0,24,3,United States
2019-06-15,7,2,0,33,1,Germany
2019-06-16,16,1,0,22,4,United Kingdom
2019-06-16,37,3,0,36,2,Canada
2019-06-16,16,3,2,41,9,Norway
2019-06-16,28,3,0,37,3,United States
2019-06-16,7,4,0,42,2,Germany
2019-06-17,4,3,0,46,2,Germany
2019-06-17,41,2,0,30,4,Canada
2019-06-17,28,2,0,34,3,United States
2019-06-17,9,1,0,17,3,Norway
2019-06-17,13,2,0,25,5,United Kingdom
2019-06-18,5,2,0,43,3,Germany
2019-06-18,17,1,0,21,5,Norway
2019-06-18,30,1,0,35,3,United States
2019-06-18,13,1,0,26,4,United Kingdom
2019-06-18,38,1,0,36,3,Canada
2019-06-19,9,3,0,37,3,Germany
2019-06-19,16,0,0,34,5,Norway
2019-06-19,38,2,0,28,3,United States
2019-06-19,14,1,0,21,5,United Kingdom
2019-06-19,46,2,1,35,2,Canada
2019-06-20,15,2,0,25,4,United Kingdom
2019-06-20,8,0,3,18,2,Norway
2019-06-20,37,2,0,33,4,Canada
2019-06-20,6,5,0,33,2,Germany
2019-06-20,28,2,0,32,4,United States
2019-06-21,16,2,0,28,4,United Kingdom
2019-06-21,32,3,0,42,4,United States
2019-06-21,8,3,0,49,2,Germany
2019-06-21,17,3,0,15,3,Norway
2019-06-21,38,3,0,43,2,Canada
2019-06-22,12,2,0,36,2,Norway
2019-06-22,34,2,0,70,3,United States
2019-06-22,43,2,0,69,4,Canada
2019-06-22,15,2,0,50,3,United Kingdom
2019-06-22,6,5,0,76,3,Germany
2019-06-23,11,2,0,42,4,Norway
2019-06-23,14,3,0,32,3,United Kingdom
2019-06-23,39,2,0,44,3,Canada
2019-06-23,30,2,0,47,4,United States
2019-06-23,6,3,0,60,2,Germany
2019-06-24,11,3,0,34,2,United Kingdom
2019-06-24,5,2,0,52,2,Germany
2019-06-24,37,2,0,48,3,Canada
2019-06-24,5,6,3,34,5,Norway
2019-06-24,25,1,0,49,3,United States
2019-06-25,14,2,0,34,2,United Kingdom
2019-06-25,41,3,0,49,4,Canada
2019-06-25,27,2,0,52,3,United States
2019-06-25,6,2,0,57,2,Germany
2019-06-25,5,2,0,58,2,Norway
2019-06-26,13,1,0,67,3,United Kingdom
2019-06-26,28,2,0,100,4,United States
2019-06-26,7,3,0,100,3,Germany
2019-06-26,38,3,1,92,3,Canada
2019-06-26,21,2,0,100,7,Norway
2019-06-27,7,3,0,85,2,Germany
2019-06-27,38,2,0,77,3,United States
2019-06-27,39,2,0,74,3,Canada
2019-06-27,13,2,0,54,3,United Kingdom
2019-06-27,15,5,0,69,0,Norway
2019-06-28,6,7,0,66,3,Germany
2019-06-28,14,13,0,42,3,United Kingdom
2019-06-28,40,7,0,59,2,Canada
2019-06-28,41,8,0,59,4,United States
2019-06-28,11,7,0,50,0,Norway
2019-06-29,12,12,0,36,2,Norway
2019-06-29,14,7,0,33,2,United Kingdom
2019-06-29,30,7,0,41,3,United States
2019-06-29,7,7,0,58,2,Germany
2019-06-29,36,5,0,39,3,Canada
2019-06-30,16,4,0,28,3,United Kingdom
2019-06-30,35,5,0,39,3,United States
2019-06-30,8,4,0,51,2,Germany
2019-06-30,48,5,0,43,2,Canada
2019-06-30,13,2,0,20,6,Norway
2019-07-01,5,3,0,54,4,Germany
2019-07-01,8,6,0,31,2,Norway
2019-07-01,7,2,0,21,2,United Kingdom
2019-07-01,5,1,0,8,1,United States
2019-07-01,10,1,0,10,1,Canada
2019-07-02,7,1,0,20,3,United Kingdom
2019-07-02,10,1,0,11,1,Canada
2019-07-02,8,3,0,62,2,Germany
2019-07-02,10,2,0,92,0,Norway
2019-07-02,5,1,0,8,1,United States
2019-07-03,0,6,2,35,2,Norway
2019-07-03,7,3,1,48,3,Germany
2019-07-03,8,1,0,21,3,United Kingdom
2019-07-03,5,1,0,6,1,United States
2019-07-03,9,1,0,10,1,Canada
2019-07-04,11,1,0,10,1,Canada
2019-07-04,6,4,0,51,3,Germany
2019-07-04,6,1,0,6,1,United States
2019-07-04,17,3,2,43,2,Norway
2019-07-04,10,2,0,19,2,United Kingdom
2019-07-05,7,0,0,5,1,United States
2019-07-05,6,4,0,46,3,Germany
2019-07-05,9,4,2,33,9,Norway
2019-07-05,12,1,0,9,1,Canada
2019-07-05,13,1,0,16,2,United Kingdom
2019-07-06,10,1,0,8,1,Canada
2019-07-06,5,0,0,5,1,United States
2019-07-06,9,2,0,14,2,United Kingdom
2019-07-06,8,2,0,31,0,Norway
2019-07-06,6,3,0,41,3,Germany
2019-07-07,6,0,0,4,0,United States
2019-07-07,14,2,0,13,2,United Kingdom
2019-07-07,6,2,0,35,2,Norway
2019-07-07,9,1,0,8,1,Canada
2019-07-07,7,4,0,39,2,Germany
2019-07-08,10,0,0,8,1,Canada
2019-07-08,6,0,0,6,0,United States
2019-07-08,12,1,0,17,2,United Kingdom
2019-07-08,16,5,7,37,3,Norway
2019-07-08,7,4,0,46,3,Germany
2019-07-09,5,0,0,7,1,United States
2019-07-09,19,2,2,51,2,Norway
2019-07-09,14,2,0,23,2,United Kingdom
2019-07-09,4,5,0,60,3,Germany
2019-07-09,9,1,0,11,0,Canada
2019-07-10,12,2,0,21,3,United Kingdom
2019-07-10,5,0,0,8,0,United States
2019-07-10,9,4,0,37,4,Norway
2019-07-10,4,4,0,65,4,Germany
2019-07-10,8,0,0,10,0,Canada
2019-07-11,9,2,0,41,6,Norway
2019-07-11,7,4,0,53,3,Germany
2019-07-11,8,0,0,10,1,Canada
2019-07-11,9,2,0,19,2,United Kingdom
2019-07-11,5,0,0,7,0,United States
2019-07-12,5,0,0,7,1,United States
2019-07-12,10,1,0,10,0,Canada
2019-07-12,11,6,0,29,2,Norway
2019-07-12,9,1,0,18,2,United Kingdom
2019-07-12,5,3,0,45,2,Germany
2019-07-13,8,1,0,14,2,United Kingdom
2019-07-13,9,1,0,7,1,Canada
2019-07-13,5,0,0,5,1,United States
2019-07-13,8,2,0,26,4,Norway
2019-07-13,5,2,0,41,2,Germany
2019-07-14,10,1,0,15,2,United Kingdom
2019-07-14,11,1,0,8,1,Canada
2019-07-14,6,0,0,6,1,United States
2019-07-14,21,2,2,44,6,Norway
2019-07-14,6,5,0,45,3,Germany
2019-07-15,7,0,0,7,1,United States
2019-07-15,16,5,2,30,3,Norway
2019-07-15,13,1,0,9,0,Canada
2019-07-15,19,1,0,18,2,United Kingdom
2019-07-15,6,3,1,53,2,Germany
2019-07-16,12,0,0,10,1,Canada
2019-07-16,19,1,0,19,2,United Kingdom
2019-07-16,8,3,0,55,2,Germany
2019-07-16,16,5,0,20,5,Norway
2019-07-16,7,0,0,7,1,United States
2019-07-17,17,5,0,28,6,Norway
2019-07-17,16,1,0,20,2,United Kingdom
2019-07-17,8,4,0,54,3,Germany
2019-07-17,8,0,0,7,1,United States
2019-07-17,12,1,0,10,0,Canada
2019-07-18,11,1,0,8,0,Canada
2019-07-18,20,5,2,26,9,Norway
2019-07-18,7,0,0,6,1,United States
2019-07-18,8,4,0,47,2,Germany
2019-07-18,16,1,0,19,2,United Kingdom
2019-07-19,13,1,0,14,2,United Kingdom
2019-07-19,11,1,0,7,1,Canada
2019-07-19,9,3,0,46,2,Germany
2019-07-19,30,7,0,28,0,Norway
2019-07-19,6,0,0,5,1,United States
2019-07-20,28,2,2,20,0,Norway
2019-07-20,6,0,0,4,1,United States
2019-07-20,14,1,0,13,2,United Kingdom
2019-07-20,12,1,0,7,1,Canada
2019-07-20,7,4,0,43,2,Germany
2019-07-21,5,3,0,36,2,Germany
2019-07-21,24,0,0,20,0,Norway
2019-07-21,10,1,0,6,1,Canada
2019-07-21,10,1,0,12,2,United Kingdom
2019-07-21,5,0,0,4,1,United States
2019-07-22,7,0,0,16,2,Norway
2019-07-22,7,2,0,37,2,Germany
2019-07-22,11,0,0,7,1,Canada
2019-07-22,5,0,0,5,0,United States
2019-07-22,10,1,0,13,2,United Kingdom
2019-07-23,13,7,0,28,0,Norway
2019-07-23,5,0,0,5,0,United States
2019-07-23,9,1,0,8,0,Canada
2019-07-23,16,2,0,14,2,United Kingdom
2019-07-23,6,3,0,37,2,Germany
2019-07-24,14,0,0,8,0,Canada
2019-07-24,8,0,0,5,0,United States
2019-07-24,15,1,0,15,1,United Kingdom
2019-07-24,20,0,0,36,0,Norway
2019-07-24,5,4,0,46,2,Germany
2019-07-25,10,1,0,14,1,United Kingdom
2019-07-25,12,0,0,7,1,Canada
2019-07-25,16,2,0,28,2,Norway
2019-07-25,7,3,0,40,1,Germany
2019-07-25,6,0,0,5,1,United States
2019-07-26,11,1,0,13,2,United Kingdom
2019-07-26,7,3,0,37,3,Germany
2019-07-26,10,1,0,7,1,Canada
2019-07-26,13,4,0,47,4,Norway
2019-07-26,5,0,0,4,0,United States
2019-07-27,9,1,0,6,0,Canada
2019-07-27,11,1,0,10,2,United Kingdom
2019-07-27,5,0,0,4,0,United States
2019-07-27,6,3,0,36,2,Germany
2019-07-27,13,7,0,14,2,Norway
2019-07-28,6,0,0,4,0,United States
2019-07-28,18,2,0,14,0,Norway
2019-07-28,12,1,0,6,1,Canada
2019-07-28,10,1,0,10,2,United Kingdom
2019-07-28,7,4,0,33,2,Germany
2019-07-29,6,4,0,39,2,Germany
2019-07-29,13,2,4,24,0,Norway
2019-07-29,10,1,0,11,2,United Kingdom
2019-07-29,6,0,0,4,0,United States
2019-07-29,11,1,0,7,1,Canada
2019-07-30,8,1,0,13,2,United Kingdom
2019-07-30,10,1,0,6,1,Canada
2019-07-30,5,3,0,36,2,Germany
2019-07-30,5,0,0,4,0,United States
2019-07-30,17,2,2,30,0,Norway
2019-07-31,22,3,0,34,2,Norway
2019-07-31,10,0,0,7,0,Canada
2019-07-31,4,3,0,40,2,Germany
2019-07-31,6,0,0,4,0,United States
2019-07-31,10,1,0,11,2,United Kingdom
2019-08-01,10,0,0,6,1,Canada
2019-08-01,12,7,0,30,2,Norway
2019-08-01,5,4,0,41,2,Germany
2019-08-01,6,0,0,4,1,United States
2019-08-01,8,1,0,12,2,United Kingdom
2019-08-02,8,4,0,44,2,Germany
2019-08-02,15,2,2,38,2,Norway
2019-08-02,10,1,0,13,1,United Kingdom
2019-08-02,12,1,0,7,0,Canada
2019-08-02,6,0,0,5,1,United States
2019-08-03,6,0,0,4,1,United States
2019-08-03,12,1,0,12,2,United Kingdom
2019-08-03,26,2,0,20,4,Norway
2019-08-03,9,5,0,38,2,Germany
2019-08-03,9,1,0,6,0,Canada
2019-08-04,13,1,0,11,1,United Kingdom
2019-08-04,7,0,0,4,1,United States
2019-08-04,10,5,0,35,1,Germany
2019-08-04,11,1,0,6,1,Canada
2019-08-04,16,7,0,31,0,Norway
2019-08-05,12,1,0,18,3,United Kingdom
2019-08-05,7,0,0,7,1,United States
2019-08-05,18,2,0,24,0,Norway
2019-08-05,11,0,0,8,1,Canada
2019-08-05,8,3,0,45,2,Germany
2019-08-06,7,4,0,57,3,Germany
2019-08-06,11,8,0,38,5,Norway
2019-08-06,6,0,0,6,1,United States
2019-08-06,9,1,0,19,3,United Kingdom
2019-08-06,12,0,0,10,1,Canada
2019-08-07,8,3,0,45,2,Germany
2019-08-07,6,0,0,5,1,United States
2019-08-07,10,1,0,18,2,United Kingdom
2019-08-07,11,0,0,8,0,Canada
2019-08-07,5,5,2,27,8,Norway
2019-08-08,6,0,0,5,0,United States
2019-08-08,6,3,0,46,3,Germany
2019-08-08,11,1,0,7,1,Canada
2019-08-08,8,1,0,16,2,United Kingdom
2019-08-08,9,2,2,21,0,Norway
2019-08-09,13,8,0,23,2,Norway
2019-08-09,7,7,0,44,2,Germany
2019-08-09,9,1,0,15,2,United Kingdom
2019-08-09,11,0,0,8,1,Canada
2019-08-09,6,0,0,5,0,United States
2019-08-10,10,1,0,13,2,United Kingdom
2019-08-10,6,5,0,36,1,Germany
